"from","to"
"NUPR1","TUBB3"
"NUPR1","USP10"
"NUPR1","VASP"
"NUPR1","YES1"
"GAPDH","STIP1"
"GAPDH","PGK1"
"GAPDH","HSPA1L"
"ENO1","GAPDH"
"CDC73","GAPDH"
"G3BP1","GAPDH"
"GAPDH","HSPA9"
"GAPDH","PDIA6"
"GAPDH","SMC1A"
"ARHGAP21","GAPDH"
"CBL","GAPDH"
"ESR1","GAPDH"
"BTK","GAPDH"
"GAPDH","VCAM1"
"ATF2","GAPDH"
"ADRB2","GAPDH"
"FBXO6","GAPDH"
"CFL1","GAPDH"
"CYLD","GAPDH"
"GAPDH","PPP6C"
"GAPDH","UBE2M"
"GAPDH","OGT"
"GAPDH","NAA40"
"GAPDH","RIT1"
"GAPDH","IKZF1"
"GAPDH","SYNCRIP"
"GAPDH","PIAS1"
"GAPDH","GNB2"
"BMI1","CHERP"
"BMI1","G3BP1"
"BMI1","MYBBP1A"
"BMI1","P4HB"
"BMI1","DBN1"
"BMI1","CELF1"
"BMI1","RPLP1"
"BMI1","CSNK2A1"
"BMI1","MAP2K1"
"BMI1","OGT"
"BMI1","CBL"
"ARHGEF2","BMI1"
"BMI1","EIF3J"
"BMI1","HSPA1L"
"BMI1","EIF4G1"
"BMI1","IQGAP1"
"BMI1","RPL13A"
"BMI1","RPS24"
"BMI1","VASP"
"BMI1","HSF2BP"
"BMI1","CD6"
"BMI1","KAT2B"
"RPL15","RPS14"
"RPL15","RPS24"
"RPL15","RPLP1"
"CDK12","RPL15"
"MYBBP1A","RPL15"
"RPL15","SMC1A"
"CEP250","RPL15"
"RPL13A","RPL15"
"CYLD","RPL15"
"PPP1CC","RPL15"
"KIF20A","RPL15"
"DNAJC1","RPL15"
"LCK","RPL15"
"NAA40","RPL15"
"NOC2L","RPL15"
"RBM28","RPL15"
"RIT1","RPL15"
"G3BP1","RPL15"
"PDZD8","RPL15"
"RPL15","TRIM5"
"RPL15","STIP1"
"PIAS1","RPL15"
"GPC1","HADHB"
"GNB1","HADHB"
"GNB2","HADHB"
"FBXO6","HADHB"
"ATF2","HADHB"
"ADRB2","HADHB"
"CYLD","HADHB"
"HADHB","RIPK4"
"HADHB","UBE2M"
"AGPS","HADHB"
"HADHB","HSPA9"
"HADHB","HLA-A"
"ATP5C1","HADHB"
"HADHB","TOMM40"
"HADHB","UQCRC1"
"HADHB","SLC15A3"
"HADHB","KIF20A"
"DNAJC1","HADHB"
"HADHB","STIP1"
"RPL23","RPS14"
"RPL23","RPS24"
"RPL23","RPLP1"
"MRPS5","RPL23"
"RPL13A","RPL23"
"ENO1","RPL23"
"LRRK2","RPL23"
"RPL23","VCAM1"
"FBXO6","RPL23"
"CDC20","RPL23"
"CEP250","RPL23"
"CYLD","RPL23"
"PSMD1","RPL23"
"PPP1CC","RPL23"
"KIF20A","RPL23"
"NAA40","RPL23"
"HLA-DRA","RPL23"
"FSCN1","RPL23"
"CSNK2A1","RPL23"
"G3BP1","RPL23"
"PDZD8","RPL23"
"IKZF1","RPL23"
"EIF4G1","RPL23"
"RPL23","STIP1"
"PIAS1","RPL23"
"GNB2","RPL23"
"DNAJC5","HSPA1L"
"DNAJC5","STIP1"
"DNAJC5","TRIOBP"
"DLG1","DNAJC5"
"DNAJC5","EPS15"
"DNAJC5","HLA-A"
"DNAJC5","STEAP3"
"DNAJC5","EPB41L5"
"DNAJC5","SLC2A1"
"DNAJC5","TTK"
"DNAJC5","YES1"
"DNAJC5","NUMBL"
"DNAJC5","TPT1"
"DNAJC5","PPP2R1A"
"CALR","SLC2A1"
"CALR","P4HB"
"CALR","HLA-A"
"B2M","CALR"
"CALR","HLA-B"
"CALR","TAP1"
"ATP5C1","CALR"
"CALR","PDIA4"
"CALR","EIF4G1"
"ATF2","CALR"
"CALR","ENO1"
"CALR","TPT1"
"CALR","CDC73"
"CALR","UBE2M"
"CALR","UBE3C"
"CALR","TOMM40"
"CA9","CALR"
"CALR","LRRK2"
"CALR","PGK1"
"CALR","PDIA6"
"CALR","OGT"
"CALR","GGH"
"CALR","EIF3J"
"CALR","RIPK4"
"CFL1","TPI1"
"TPI1","UCHL5"
"PGK1","TPI1"
"ENO1","TPI1"
"PDIA6","TPI1"
"ATF2","TPI1"
"GOT1","TPI1"
"STIP1","TPI1"
"TPI1","UQCRFS1"
"DLST","TPI1"
"TPI1","UBE2M"
"GPC1","TPI1"
"LRRK2","TPI1"
"DDX58","TPI1"
"NAA40","TPI1"
"RIT1","TPI1"
"PIAS1","TPI1"
"GPC1","PFDN5"
"PDIA6","PFDN5"
"PFDN5","PSMB8"
"CDC73","PFDN5"
"GNB2","PFDN5"
"DDX58","PFDN5"
"GNB1","PFDN5"
"PFDN5","RIT1"
"ERLIN1","HLA-DRA"
"ERLIN1","FBXO6"
"DBN1","ERLIN1"
"ERLIN1","SLC15A3"
"ERLIN1","LRRK2"
"ERLIN1","ESR1"
"ERLIN1","PDIA4"
"ENO1","GPI"
"GPI","UBE2M"
"GPI","LDLR"
"GPI","NAA40"
"GPI","PSMD1"
"GPI","RIPK4"
"GPI","MAPK8"
"ATP13A3","P2RY8"
"P2RY8","TNPO3"
"P2RY8","TAP1"
"P2RY8","RER1"
"MBOAT7","P2RY8"
"ATL3","P2RY8"
"FASTKD1","P2RY8"
"P2RY8","SLC1A1"
"GSPT1","SNX1"
"ENO1","SNX1"
"DDX58","SNX1"
"LAMP3","SNX1"
"NAA40","SNX1"
"HYOU1","SNX1"
"CCDC53","SNX1"
"EIF4B","SNX1"
"ERO1L","P4HB"
"ERO1L","PDIA4"
"ERO1L","FBXO6"
"ATF2","ERO1L"
"DDX58","ERO1L"
"ERO1L","OGT"
"ERO1L","FSCN1"
"ERO1L","RIPK4"
"FNBP1","TNPO3"
"DDX58","FNBP1"
"FNBP1","RND3"
"FNBP1","IQGAP1"
"DNAJC15","RPL13A"
"DLST","DNAJC15"
"DNAJC15","MRPL37"
"ATAD3A","DNAJC15"
"DNAJC15","MRPS5"
"CD74","EIF3J"
"CD74","EIF4G1"
"CD74","HMOX2"
"CD74","NCAPD3"
"CD74","TBRG4"
"CD74","UBE3C"
"CD74","HLA-DRA"
"DDX19A","NUP62"
"DDX19A","G3BP1"
"BCAR1","DDX19A"
"IGBP1","PPP6C"
"IGBP1","STIP1"
"IGBP1","RPLP1"
"IGBP1","PDIA6"
"DDX58","IGBP1"
"IGBP1","NAA40"
"IGBP1","RIT1"
"P4HB","TPD52L2"
"OGT","TPD52L2"
"INPPL1","TPD52L2"
"NRAS","TPD52L2"
"PDIA6","TPD52L2"
"GPC1","TPD52L2"
"LAMP3","TPD52L2"
"RAB2A","TPD52L2"
"EIF3CL","RPS24"
"EIF3CL","UBE2M"
"BCAR1","EIF3CL"
"EIF3CL","RIT1"
"EIF3CL","GSPT1"
"EIF3CL","PDZD8"
"CSNK2A1","EIF3CL"
"DAZAP2","OPTN"
"AGFG1","EPS15"
"AGFG1","OGT"
"AGFG1","EIF4B"
"AGFG1","EPS15L1"
"AGFG1","VCAM1"
"AGFG1","ESR1"
"AGFG1","NAA40"
"AGFG1","FBXO42"
"CRTAP","FBXO6"
"CRTAP","OGT"
"CBL","CRTAP"
"SPR","YES1"
"HLA-A","HLA-DQB1"
"HLA-DQB1","SLC1A1"
"HLA-DQB1","HLA-G"
"HLA-DQB1","HLA-DRA"
"GGH","HLA-DQB1"
"HLA-C","HLA-DQB1"
"HLA-B","HLA-DQB1"
"FKBP1A","PPIF"
"ENO1","FKBP1A"
"FKBP1A","RAE1"
"FKBP1A","TOMM40"
"FKBP1A","GPC1"
"FKBP1A","RIPK4"
"B2M","HLA-E"
"HLA-A","HLA-E"
"HLA-E","PBXIP1"
"HLA-E","SURF1"
"HLA-E","HLA-G"
"HLA-B","HLA-E"
"HLA-C","HLA-E"
"DDX58","HLA-E"
"ESR1","WRAP53"
"CD27","GNB2"
"CD27","HMOX2"
"CD27","UFSP2"
"CD27","TBRG4"
"CD83","TBRG4"
"CD83","STEAP3"
"CD83","DDX58"
"STX1A","TXLNA"
"RNF40","STX1A"
"HMOX1","STX1A"
"CSNK2A1","MEAF6"
"HLA-A","HLA-DRB3"
"HLA-DRB3","LDLR"
"HLA-DRB3","PSMD1"
"HLA-DRA","HLA-DRB3"
"HLA-C","HLA-DRB3"
"HLA-DRB3","HLA-G"
"NUP62","NUTF2"
"NUTF2","PGK1"
"NUTF2","PHF11"
"NUTF2","RIT1"
"AIF1L","ESR1"
"AIF1L","BCAR1"
"DDX58","UBD"
"PSMA4","UBD"
"ESR1","FOXO4"
"FOXO4","OGT"
"GPC1","VEGFA"
"CHEK1","VEGFA"
"DDX58","VEGFA"
"MEX3A","VEGFA"
"HLA-DPB1","HLA-G"
"NRAS","PIGU"
"CA9","PIGU"
"GJD3","PIGU"
"FFAR1","PIGU"
"PIGU","RAC2"
"SEC61A2","SLC1A1"
"EFNA2","PVR"
"EFNA2","TUBB3"
"COMMD3","NFKB1"
"COMMD3","G3BP1"
"COMMD3","GNB1"
"COMMD3","LAMP3"
"COMMD3","NUP62"
"HLA-A","HLA-DPA1"
"HLA-DPA1","RER1"
"MYCBP2","VPS26B"
"ENO1","VPS26B"
"HLA-B","HLA-H"
"HLA-C","HLA-H"
"HLA-G","HLA-H"
"LDLR","WNT10A"
"PIM2","SOCS1"
"PPP1R14B","USP10"
"PPP1CC","PPP1R14B"
"DDIT4","LRRK2"
"DDIT4","DDX58"
"DDX58","TMEM189"
"CFL1","CRIP1"
"CRIP1","GOT1"
"CRIP1","PGK1"
"BLOC1S1","ESR1"
"BLOC1S1","CCDC53"
"RHBDD1","TMEM136"
"DTWD1","HBB"
"HLA-A","TAPBPL"
"TOMM7","UQCRFS1"
"TOMM40","TOMM7"
"KIF20A","TOMM7"
"CD52","DDX58"
"CD40LG","DDX58"
"ICOS","PGK1"
"TPSB2","TUBB3"
"MAPK8","SPIB"
"CSNK2A1","SPIB"
"LONP1","LONP1"
"ATAD3A","LONP1"
"DLST","LONP1"
"LONP1","MRPS5"
"LONP1","SLC2A1"
"A2M","LONP1"
"ADRB2","LONP1"
"ATL3","LONP1"
"LONP1","POR"
"HMOX2","LONP1"
"AGPS","LONP1"
"KIF20A","LONP1"
"LONP1","TBRG4"
"LONP1","RAB2A"
"LONP1","UQCRFS1"
"LONP1","MRPL37"
"LONP1","RAC2"
"LONP1","RND3"
"LONP1","RIT1"
"LONP1","TRIM5"
"LONP1","STIP1"
"A2M","LONP1"
"A2M","A2M"
"A2M","TGM2"
"A2M","B2M"
"A2M","HMOX2"
"A2M","FBXO6"
"A2M","PHF11"
"A2M","RHBDD1"
"TGM2","TGM2"
"HSPA9","TGM2"
"PPP2R1A","TGM2"
"EIF4G1","TGM2"
"ADRM1","TGM2"
"PSMD1","TGM2"
"A2M","TGM2"
"C3","TGM2"
"TAB2","TGM2"
"FBXO6","TGM2"
"CBL","TGM2"
"DDX58","TGM2"
"A2M","B2M"
"B2M","TAP1"
"B2M","B2M"
"B2M","HLA-C"
"B2M","HLA-B"
"B2M","HLA-A"
"B2M","RAC2"
"ANXA6","GOT1"
"ATL3","GOT1"
"GOT1","TAP1"
"CFH","GOT1"
"GOT1","IQGAP1"
"GOT1","PSME2"
"C3","GOT1"
"GOT1","HMOX1"
"GOT1","KIF2C"
"GOT1","RAE1"
"DDX58","GOT1"
"CFH","MBNL1"
"ATL3","MBNL1"
"C3","MBNL1"
"MBNL1","PSMB8"
"HMOX1","MBNL1"
"HLA-DRA","MBNL1"
"MBNL1","VCAM1"
"CELF1","MBNL1"
"DBN1","RABGAP1L"
"RABGAP1L","RABGAP1L"
"KIF20A","RABGAP1L"
"DDX58","RABGAP1L"
"LAMP3","RABGAP1L"
"LDLR","PDIA4"
"LDLR","P4HB"
"LDLR","PARN"
"LDLR","STIP1"
"LDLR","USP10"
"LDLR","RER1"
"LDLR","RPLP1"
"CA9","LDLR"
"FBXO6","LDLR"
"FFAR1","LDLR"
"LDLR","NCR3"
"LDLR","RIT1"
"LDLR","MEX3A"
"HLA-A","TAP1"
"B2M","HLA-A"
"HLA-A","HLA-B"
"HLA-A","HLA-C"
"HLA-A","HLA-G"
"DLST","HLA-A"
"GPC1","HLA-A"
"HLA-A","NRAS"
"GJD3","HLA-A"
"HLA-A","LAMP3"
"HLA-A","RAB2A"
"HLA-A","RND3"
"HLA-A","RAC2"
"CBL","HLA-A"
"G3BP1","HLA-A"
"HLA-C","HLA-C"
"HLA-A","HLA-C"
"HLA-C","HLA-G"
"HLA-C","UFSP2"
"DNAJC1","HLA-C"
"B2M","HLA-C"
"CISD2","HLA-C"
"HLA-C","NCAPD3"
"HLA-C","HMOX2"
"HLA-C","PVR"
"FASTKD1","HLA-C"
"HLA-C","UBE3C"
"FBXO6","HLA-C"
"ADRB2","HLA-C"
"HLA-C","HMOX1"
"HLA-B","HLA-C"
"CA9","HLA-C"
"DNAJC11","HLA-C"
"DDX58","HLA-C"
"GJD3","HLA-C"
"HLA-C","PDIA4"
"HLA-C","NCR3"
"HLA-C","RAC2"
"CCDC53","PBXIP1"
"ESR1","PBXIP1"
"NOC2L","PBXIP1"
"CISD2","PBXIP1"
"HLA-G","PBXIP1"
"PBXIP1","SLC15A3"
"CA9","PBXIP1"
"DNAJC1","PBXIP1"
"DDX58","PBXIP1"
"GGH","PBXIP1"
"NCR3","PBXIP1"
"HLA-DRA","PBXIP1"
"ADAM9","KIF2C"
"ADAM9","NRAS"
"ADAM9","HLA-DRA"
"ADAM9","GGH"
"ADAM9","NCR3"
"KIF2C","KIF2C"
"GOT1","KIF2C"
"ADAM9","KIF2C"
"ESR1","KIF2C"
"BCAR1","KIF2C"
"CBL","NRAS"
"BTK","NRAS"
"NRAS","STEAP3"
"DLG1","NRAS"
"NRAS","NUMBL"
"NRAS","TUBB3"
"NRAS","YES1"
"HLA-A","NRAS"
"EPB41L5","NRAS"
"HMOX2","NRAS"
"NRAS","NRAS"
"ADAM9","NRAS"
"NRAS","PPIF"
"CISD2","NRAS"
"MBOAT7","NRAS"
"DNAJC1","NRAS"
"HMOX1","NRAS"
"NRAS","POR"
"NRAS","PREB"
"NRAS","RER1"
"ESR1","NRAS"
"FFAR1","NRAS"
"ADAM9","HLA-DRA"
"HLA-DRA","PBXIP1"
"HLA-DRA","HLA-G"
"HLA-DRA","MBNL1"
"GGH","GGH"
"GGH","PDIA4"
"GGH","PBXIP1"
"GGH","MYCBP2"
"ADAM9","GGH"
"GGH","NFKB1"
"GGH","TOMM34"
"GGH","HMOX2"
"GGH","UXS1"
"FBXO6","GGH"
"FKBP5","GGH"
"GGH","HYOU1"
"ADRB2","ADRB2"
"ADRB2","GNB1"
"ADRB2","GNB2"
"ADRB2","ATP5C1"
"ADRB2","HSPA9"
"ADRB2","HLA-B"
"ADRB2","HLA-C"
"ADRB2","LONP1"
"ADRB2","PDIA6"
"ADRB2","RPLP1"
"CFL1","HSPA9"
"DNAJC1","HSPA9"
"G3BP1","HSPA9"
"HSPA9","TGM2"
"DLST","HSPA9"
"GNB1","HSPA9"
"ADRM1","HSPA9"
"HSPA9","PGK1"
"HSPA9","INPPL1"
"CBL","HSPA9"
"EPS15","HSPA9"
"FBXO6","HSPA9"
"HSPA9","VCAM1"
"ADRB2","HSPA9"
"CDC20","HSPA9"
"CEP250","HSPA9"
"ENO1","HSPA9"
"HSPA9","LRRK2"
"HSPA9","NFATC1"
"CDC73","HSPA9"
"CYLD","HSPA9"
"ESR1","HSPA9"
"HSPA9","UBE2M"
"GPC1","HSPA9"
"HSPA9","LCK"
"HSPA9","UQCRFS1"
"HSPA9","TBRG4"
"HSPA9","USP10"
"HSPA9","OGT"
"HSPA9","NAA40"
"HSPA9","RIT1"
"HSPA9","IKZF1"
"HSPA9","NFKB1"
"HSPA9","PPP2R1A"
"HSPA9","STIP1"
"HSPA9","YES1"
"HLA-B","PSMD1"
"B2M","HLA-B"
"HLA-B","HLA-B"
"HLA-B","HLA-C"
"HLA-A","HLA-B"
"HLA-B","UXS1"
"HLA-B","UFSP2"
"HLA-B","HLA-G"
"HLA-B","UBE3C"
"HLA-B","TMEM70"
"FASTKD1","HLA-B"
"HLA-B","SLC1A1"
"ADRB2","HLA-B"
"HLA-B","TAP1"
"HLA-B","RIPK4"
"CA9","HLA-B"
"DDX58","HLA-B"
"HLA-B","RAC2"
"EPS15","EPS15"
"EPS15","IQGAP1"
"EPS15","HSPA9"
"EPS15","HSPA1L"
"EPS15","EPS15L1"
"EPS15","VCAM1"
"EPS15","OPTN"
"DBN1","EPS15"
"EPS15","PDLIM7"
"EPS15","ESR1"
"DDX58","EPS15"
"EPS15","VASP"
"EPS15","NAA40"
"EPS15","TRIM5"
"EIF4B","EIF4B"
"EIF4B","EIF4G1"
"CFL1","EIF4B"
"EIF4B","GSPT1"
"EIF3J","EIF4B"
"EIF4B","RPS14"
"EIF4B","RPS24"
"EIF4B","HYOU1"
"EIF4B","RPL13A"
"EIF4B","ENO1"
"CSNK2A1","EIF4B"
"EIF4B","FBXO6"
"CYLD","EIF4B"
"EIF4B","G3BP1"
"EIF4B","UBE2M"
"EIF4B","GPC1"
"EIF4B","ESR1"
"EIF4B","NAA40"
"EIF4B","RNF40"
"EPS15L1","SMC1A"
"EPS15L1","HYOU1"
"EPS15","EPS15L1"
"EPS15L1","RNF40"
"CYLD","EPS15L1"
"EPS15L1","NAA40"
"EPS15L1","PDZD8"
"CBL","EPS15L1"
"SLC2A1","VCAM1"
"GNB1","VCAM1"
"ATP5C1","VCAM1"
"STIP1","VCAM1"
"RPL13A","VCAM1"
"ENO1","VCAM1"
"IQGAP1","VCAM1"
"VASP","VCAM1"
"PPP2R1A","VCAM1"
"UBE2M","VCAM1"
"SYNCRIP","VCAM1"
"TOMM34","VCAM1"
"EPS15","VCAM1"
"RPS24","VCAM1"
"FSCN1","VCAM1"
"CFL1","VCAM1"
"INPPL1","VCAM1"
"EIF4G1","VCAM1"
"RAC2","VCAM1"
"MBNL1","VCAM1"
"ATAD3A","VCAM1"
"RPS14","VCAM1"
"G3BP1","VCAM1"
"HSPA9","VCAM1"
"ESR1","FKBP5"
"ESR1","ESR1"
"ESR1","NCOR1"
"BCAR1","ESR1"
"ESR1","PIAS1"
"ESR1","TAB2"
"ATAD3A","ESR1"
"ESR1","MYBBP1A"
"ESR1","RPL13A"
"ESR1","RPS14"
"DBN1","ESR1"
"EIF4G1","ESR1"
"EPB41L5","ESR1"
"ESR1","G3BP1"
"ESR1","GNB1"
"ESR1","GNB2"
"ESR1","RBM28"
"ESR1","RPS24"
"ESR1","HSPA1L"
"ESR1","SYNCRIP"
"ESR1","STAT5A"
"ESR1","P4HB"
"ESR1","PPP2R1A"
"ESR1","PSMD1"
"ESR1","SMC1A"
"ESR1","RNF40"
"CFL1","ESR1"
"ESR1","UBE3C"
"ESR1","TTK"
"ESR1","NCAPD3"
"ESR1","HSPA9"
"ESR1","PBXIP1"
"ESR1","HBB"
"ESR1","PARN"
"ESR1","SMARCE1"
"ARHGEF2","ESR1"
"ATP5C1","ESR1"
"CDC27","ESR1"
"CDK12","ESR1"
"CSNK2A1","ESR1"
"DLG1","ESR1"
"DNAJC1","ESR1"
"EIF4B","ESR1"
"EPS15","ESR1"
"ESR1","IQGAP1"
"ESR1","MBOAT7"
"ESR1","NOC2L"
"ESR1","GLTSCR2"
"ESR1","NRAS"
"ESR1","NUMBL"
"ESR1","NUP62"
"ESR1","OGT"
"ESR1","PDIA6"
"ESR1","PPP1CC"
"ESR1","PREB"
"ESR1","SLC2A1"
"ESR1","STIP1"
"ESR1","TOMM40"
"ESR1","TPX2"
"ESR1","TRIOBP"
"ESR1","UQCRFS1"
"ESR1","USP10"
"ESR1","YES1"
"ESR1","KIF2C"
"CEP55","ESR1"
"DNAJC11","ESR1"
"EIF3J","ESR1"
"ESR1","HLA-G"
"ESR1","PDLIM7"
"ESR1","UQCRC1"
"ESR1","UXS1"
"ESR1","MRPS5"
"CHERP","ESR1"
"FBXO42","TAB2"
"FBXO42","PPP2R1A"
"CYLD","FBXO42"
"FBXO42","RAE1"
"FBXO42","OGT"
"FBXO42","TTK"
"FBXO42","HIVEP1"
"CDC20","FBXO42"
"ATL3","POR"
"POR","POR"
"POR","UQCRC1"
"LONP1","POR"
"HMOX2","POR"
"NRAS","POR"
"AGPS","POR"
"POR","TOMM40"
"CA9","POR"
"POR","RHBDD1"
"DDX58","POR"
"GJD3","POR"
"POR","RAC2"
"NRAS","PREB"
"ATP5C1","PREB"
"AGPS","PREB"
"PREB","RHBDD1"
"ESR1","PREB"
"DNAJC1","PREB"
"GJD3","PREB"
"PREB","RAC2"
"PREB","RIT1"
"PDZD8","PREB"
"EPB41L5","RPL13A"
"EPB41L5","TRIOBP"
"EPB41L5","PDIA6"
"DBN1","EPB41L5"
"EPB41L5","ESR1"
"EPB41L5","NRAS"
"AGPS","EPB41L5"
"EPB41L5","GJD3"
"EPB41L5","LAMP3"
"EPB41L5","LCK"
"EPB41L5","RAB2A"
"CD6","EPB41L5"
"EPB41L5","RND3"
"EPB41L5","RAC2"
"AGPS","UQCRC1"
"AGPS","POR"
"AGPS","HMOX2"
"AGPS","ATP5C1"
"AGPS","LONP1"
"AGPS","PREB"
"AGPS","EPB41L5"
"AGPS","AGPS"
"AGPS","MRPL37"
"AGPS","RIPK4"
"AGPS","OPTN"
"AGPS","G3BP1"
"AGPS","MRPL37"
"MRPL37","MRPS5"
"MRPL37","PGK1"
"LONP1","MRPL37"
"ENO1","MRPL37"
"CYLD","MRPL37"
"MRPL37","SURF1"
"MRPL37","TBRG4"
"MRPL37","TMEM70"
"MRPL37","NAA40"
"MRPL37","RPL13A"
"MRPL37","TRIM5"
"RIPK4","RIPK4"
"ATAD3A","RIPK4"
"RIPK4","STIP1"
"RIPK4","SMC1A"
"ATP5C1","RIPK4"
"FKBP5","RIPK4"
"PPP2R1A","RIPK4"
"CSNK1D","RIPK4"
"AGPS","RIPK4"
"RIPK4","RPLP1"
"RIPK4","TTK"
"NCAPD3","RIPK4"
"PPP6C","RIPK4"
"HLA-B","RIPK4"
"RIPK4","UCHL5"
"RIPK4","UBE3C"
"RIPK4","TUBB3"
"PGK1","RIPK4"
"PDIA4","RIPK4"
"PDIA6","RIPK4"
"FSCN1","RIPK4"
"NUCKS1","RIPK4"
"HYOU1","RIPK4"
"CCDC53","OPTN"
"CYLD","OPTN"
"OPTN","OPTN"
"EPS15","OPTN"
"HSF2BP","OPTN"
"OPTN","TOMM40"
"MAP2K1","OPTN"
"OPTN","TRIP13"
"OPTN","USP10"
"AGPS","OPTN"
"NAA40","OPTN"
"CSNK1D","OPTN"
"CSNK2A1","OPTN"
"G3BP1","USP10"
"EIF4G1","G3BP1"
"G3BP1","NUP62"
"G3BP1","G3BP1"
"ANXA6","G3BP1"
"ATAD3A","G3BP1"
"CDC73","G3BP1"
"CELF1","G3BP1"
"CFL1","G3BP1"
"EIF3J","G3BP1"
"EIF4B","G3BP1"
"FSCN1","G3BP1"
"G3BP1","GNB2"
"G3BP1","HSPA9"
"G3BP1","MEX3A"
"G3BP1","PPP2R1A"
"G3BP1","RACGAP1"
"G3BP1","STIP1"
"G3BP1","SYNCRIP"
"G3BP1","TOMM34"
"G3BP1","TUBB3"
"G3BP1","VASP"
"G3BP1","YES1"
"DDX58","G3BP1"
"G3BP1","RPLP1"
"G3BP1","RPS24"
"AGPS","G3BP1"
"G3BP1","HLA-A"
"G3BP1","UQCRFS1"
"G3BP1","TRIP13"
"DBN1","G3BP1"
"G3BP1","MYBBP1A"
"G3BP1","TPX2"
"G3BP1","LCK"
"ESR1","G3BP1"
"G3BP1","VCAM1"
"CYLD","G3BP1"
"G3BP1","UBE2M"
"G3BP1","GPC1"
"G3BP1","KIF20A"
"G3BP1","OGT"
"G3BP1","NAA40"
"BCAR1","LCK"
"BCAR1","INPPL1"
"BCAR1","CBL"
"BCAR1","YES1"
"ARHGEF2","BCAR1"
"BCAR1","NUMBL"
"BCAR1","PPIF"
"BCAR1","KIF2C"
"BCAR1","PSMG2"
"BCAR1","MAPK8"
"BCAR1","ESR1"
"BCAR1","HYOU1"
